BannerType;CampaignType;Category;Client;Date;Device;Place;QueryType;TargetingType;Clicks;Cost;Conversions;Shows
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Brand;Autotargeting;1;0;0;1
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Brand;Phrase;2;384,6524121;1;3
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Competitor;Autotargeting;1;0;0;1
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Competitor;Phrase;1;3,203646301;0;1
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Other;Autotargeting;1;10,13513514;1;2
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Other;Phrase;1;139,7548314;1;3
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Networks;Phrase;Autotargeting;1;0,425772647;0;78
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Networks;Retargeting;Retargeting;1;0;1;50
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Brand;Autotargeting;1;0;0;1
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Brand;Phrase;2;502,4863177;1;5
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Competitor;Autotargeting;1;10,13513514;1;1
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Competitor;Phrase;1;7,297180486;0;1
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Other;Autotargeting;1;20,27027027;1;3
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Other;Phrase;1;154,1244723;1;5
text;text;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Networks;Autotargeting;Autotargeting;0;0;0;0
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Desktop;Search;Brand;Phrase;0;54656,20277;2;740
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Desktop;Search;Competitor;Autotargeting;0;454,9500506;0;14
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Desktop;Search;Competitor;Phrase;0;30394,47208;0;1401
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Desktop;Search;Other;Autotargeting;0;1511,435657;0;24
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Desktop;Search;Other;Phrase;0;53115,27968;0;1577
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Mobile;Search;Brand;Phrase;0;60769,73008;15;1133
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Mobile;Search;Competitor;Phrase;0;41741,96658;1;1849
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Mobile;Search;Other;Autotargeting;0;7367,49394;0;56
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.07.2023;Mobile;Search;Other;Phrase;0;58268,49678;0;1007
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Desktop;Search;Brand;Autotargeting;0;49,83475909;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Desktop;Search;Brand;Phrase;0;56640,30799;3;780
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Desktop;Search;Competitor;Autotargeting;0;599,3891749;0;44
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Desktop;Search;Competitor;Phrase;0;35674,90169;1;1711
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Desktop;Search;Other;Autotargeting;0;5228,599941;0;68
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Desktop;Search;Other;Phrase;0;50624,51355;0;1232
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Mobile;Search;Brand;Phrase;0;51517,52325;7;986
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Mobile;Search;Competitor;Phrase;0;40951,2369;0;1746
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Mobile;Search;Other;Autotargeting;0;6397,192197;0;42
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.08.2023;Mobile;Search;Other;Phrase;0;46973,09928;1;753
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Desktop;Search;Brand;Phrase;0;75535,76919;1;851
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Desktop;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Desktop;Search;Competitor;Phrase;0;37746,36741;0;1630
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Desktop;Search;Other;Autotargeting;0;2598,709788;0;67
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Desktop;Search;Other;Phrase;0;45402,72001;0;1069
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Mobile;Search;Brand;Phrase;0;43636,94297;2;652
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Mobile;Search;Competitor;Phrase;0;46009,15449;0;2604
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Mobile;Search;Other;Autotargeting;0;2954,536633;0;26
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.09.2023;Mobile;Search;Other;Phrase;0;66852,8572;0;972
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Desktop;Search;Brand;Phrase;0;105280,8287;2;1831
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Desktop;Search;Competitor;Autotargeting;0;617,1940678;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Desktop;Search;Competitor;Phrase;0;73279,39878;0;4810
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Desktop;Search;Other;Autotargeting;0;9265,105125;0;206
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Desktop;Search;Other;Phrase;0;35245,15111;0;1073
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Mobile;Search;Brand;Phrase;0;25050,70122;1;503
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Mobile;Search;Competitor;Phrase;0;56732,11758;0;3910
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Mobile;Search;Other;Autotargeting;0;7567,270192;0;87
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Mobile;Search;Other;Phrase;0;63130,68491;0;990
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Desktop;Search;Brand;Phrase;0;31226,62965;1;714
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Desktop;Search;Other;Phrase;0;0;0;1
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Mobile;Search;Brand;Phrase;0;12838,23806;1;220
text;text;CASH SETTLEMENT SERVICES;ANEMONE;01.10.2023;Mobile;Search;Other;Phrase;0;0;0;1
mcbanner;media_context;Debit cards;BELL;01.07.2023;Desktop;Search;Brand;Phrase;0;0;0;0
mcbanner;media_context;CREDIT CARDS;BELL;01.07.2023;Desktop;Search;Brand;Phrase;0;0;1;0
mcbanner;media_context;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Brand;Phrase;0;0;1;0
mcbanner;media_context;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Other;Phrase;0;0;1;0
mcbanner;media_context;CREDIT CARDS;CORNFLOWER;01.08.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
mcbanner;media_context;CONSUMER LENDING;BELL;01.07.2023;Desktop;Search;Brand;Phrase;0;0;1;0
mcbanner;media_context;CASH SETTLEMENT SERVICES;BELL;01.08.2023;Desktop;Search;Other;Phrase;0;0;0;0
mcbanner;media_context;CASH SETTLEMENT SERVICES;GLADIOLUS;01.09.2023;Desktop;Search;Brand;Phrase;0;0;1;0
mcbanner;media_context;CASH SETTLEMENT SERVICES;GLADIOLUS;01.10.2023;Desktop;Search;Brand;Phrase;0;0;1;0
mcbanner;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Desktop;Search;Competitor;Phrase;0;0;1;0
mcbanner;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Desktop;Search;Competitor;Phrase;0;0;1;0
mcbanner;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Competitor;Phrase;0;0;1;0
media_context;mcbanner;Deposits;BUTTERCUP ;01.07.2023;Desktop;Search;Competitor;Phrase;1;286,4357013;0;90
media_context;mcbanner;Deposits;BUTTERCUP ;01.07.2023;Desktop;Search;Other;Phrase;0;0;0;34
media_context;mcbanner;Deposits;BUTTERCUP ;01.07.2023;Mobile;Search;Competitor;Phrase;0;0;0;5
media_context;mcbanner;Deposits;BUTTERCUP ;01.07.2023;Mobile;Search;Other;Phrase;0;0;0;2
media_context;mcbanner;Deposits;BUTTERCUP ;01.08.2023;Desktop;Search;Competitor;Phrase;2;313,316654;0;55
media_context;mcbanner;Deposits;BUTTERCUP ;01.08.2023;Desktop;Search;Other;Phrase;1;101,8262858;0;14
media_context;mcbanner;Deposits;BUTTERCUP ;01.08.2023;Mobile;Search;Competitor;Phrase;1;20,23491818;0;2
media_context;mcbanner;Deposits;BUTTERCUP ;01.08.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;BELL;01.07.2023;Desktop;Search;Brand;Phrase;1;177,0623429;0;50
media_context;mcbanner;CREDIT CARDS;BELL;01.07.2023;Desktop;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;BELL;01.07.2023;Desktop;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;BELL;01.07.2023;Mobile;Search;Brand;Phrase;1;7,629767013;0;1
media_context;mcbanner;CREDIT CARDS;BELL;01.07.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Brand;Phrase;1;49,68770872;0;6
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Other;Phrase;1;6,298996879;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Desktop;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.07.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.08.2023;Desktop;Search;Brand;Phrase;1;35,82089232;0;7
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.08.2023;Desktop;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.08.2023;Desktop;Search;Other;Phrase;1;20,22103207;0;10
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.08.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.08.2023;Mobile;Search;Other;Phrase;1;2,112568598;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.09.2023;Desktop;Search;Brand;Phrase;1;24,49954973;0;6
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.09.2023;Desktop;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.09.2023;Desktop;Search;Other;Phrase;1;21,32263605;0;8
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.09.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.09.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.09.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.10.2023;Desktop;Search;Brand;Phrase;1;26,91410009;0;7
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.10.2023;Desktop;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.10.2023;Desktop;Search;Other;Phrase;1;45,67262065;0;13
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.10.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CREDIT CARDS;CORNFLOWER;01.10.2023;Mobile;Search;Other;Phrase;1;2,734649021;0;1
media_context;mcbanner;CONSUMER LENDING;BELL;01.07.2023;Desktop;Search;Brand;Phrase;1;23,83752698;0;2
media_context;mcbanner;CONSUMER LENDING;HYACINTH ;01.08.2023;Desktop;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;BELL;01.07.2023;Desktop;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.07.2023;Desktop;Search;Brand;Phrase;1;192,8032358;0;63
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.07.2023;Desktop;Search;Competitor;Phrase;1;228,7331479;0;107
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.07.2023;Desktop;Search;Other;Phrase;0;0;0;4
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.07.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.07.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.08.2023;Desktop;Search;Brand;Phrase;1;289,3467782;0;31
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.08.2023;Desktop;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.08.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.09.2023;Desktop;Search;Brand;Phrase;1;767,0827326;0;78
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.09.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.10.2023;Desktop;Search;Brand;Phrase;2;4916,947654;0;119
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.10.2023;Desktop;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;GLADIOLUS;01.10.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Desktop;Search;Brand;Phrase;1;9,607076643;0;4
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Desktop;Search;Competitor;Phrase;1;10,74502196;0;5
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Desktop;Search;Other;Phrase;1;11,33247964;0;5
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Desktop;Search;Brand;Phrase;1;18,81583655;0;7
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Desktop;Search;Competitor;Phrase;1;24,71207501;0;3
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Desktop;Search;Other;Phrase;1;15,01610482;0;6
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Desktop;Search;Brand;Phrase;1;11,41480906;0;5
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Desktop;Search;Competitor;Phrase;1;8,44116179;0;3
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Desktop;Search;Other;Phrase;1;9,633640317;0;8
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Brand;Phrase;1;5,163708772;0;4
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Competitor;Phrase;1;26,3309909;0;4
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Other;Phrase;1;12,070696;0;10
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Brand;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Competitor;Phrase;0;0;0;1
media_context;mcbanner;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Mobile;Search;Other;Phrase;0;0;0;1
media_context;media_context;Debit cards;BUTTERCUP ;01.07.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
media_context;media_context;Debit cards;BUTTERCUP ;01.07.2023;Desktop;Search;Other;Phrase;0;0;0;0
media_context;media_context;Debit cards;BUTTERCUP ;01.08.2023;Desktop;Search;Competitor;Phrase;0;0;0;0
media_context;media_context;Debit cards;BUTTERCUP ;01.08.2023;Desktop;Search;Other;Phrase;0;0;0;0
media_context;media_context;Debit cards;BUTTERCUP ;01.10.2023;Desktop;Search;Other;Phrase;0;0;0;0
media_context;media_context;CREDIT CARDS;BELL;01.07.2023;Desktop;Search;Brand;Phrase;0;0;0;0
media_context;media_context;CREDIT CARDS;CORNFLOWER;01.08.2023;Desktop;Search;Brand;Phrase;0;0;1;0
media_context;media_context;CREDIT CARDS;CORNFLOWER;01.09.2023;Desktop;Search;Brand;Phrase;0;0;1;0
media_context;media_context;CREDIT CARDS;CORNFLOWER;01.09.2023;Desktop;Search;Other;Phrase;0;0;1;0
media_context;media_context;CREDIT CARDS;CORNFLOWER;01.10.2023;Desktop;Search;Brand;Phrase;0;0;1;0
media_context;media_context;CREDIT CARDS;CORNFLOWER;01.10.2023;Desktop;Search;Other;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;GLADIOLUS;01.07.2023;Desktop;Search;Brand;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;GLADIOLUS;01.09.2023;Desktop;Search;Brand;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.07.2023;Desktop;Search;Other;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Desktop;Search;Competitor;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.08.2023;Desktop;Search;Other;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Desktop;Search;Brand;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.09.2023;Desktop;Search;Other;Phrase;0;0;1;0
media_context;media_context;CASH SETTLEMENT SERVICES;CORNFLOWER;01.10.2023;Desktop;Search;Other;Phrase;0;0;1;0
image_ad;mobile_content;INVESTMENTS;CORNFLOWER;01.08.2023;Mobile;Networks;Phrase;Phrase;1;0,05316995;0;2
image_ad;mobile_content;INVESTMENTS;CORNFLOWER;01.08.2023;Mobile;Networks;Retargeting;Retargeting;1;0,304824496;0;2
image_ad;mobile_content;INVESTMENTS;CORNFLOWER;01.09.2023;Mobile;Networks;Retargeting;Retargeting;1;7,408344451;0;56
image_ad;mobile_content;INVESTMENTS;CORNFLOWER;01.10.2023;Mobile;Networks;Retargeting;Retargeting;1;7,71860765;0;52
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Networks;Phrase;Autotargeting;10;90,48633994;0;793
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Networks;Phrase;Phrase;1;1,418906548;0;8
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Networks;Retargeting;Retargeting;1;0,381954284;0;12
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Search;Brand;Autotargeting;15;132,8948543;0;146
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Search;Brand;Phrase;473;8228,232901;0;3652
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Search;Competitor;Phrase;0;0;0;11
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Search;Other;Autotargeting;1;0,750657044;0;33
mobile_content;mobile_content;Debit cards;BELL;01.07.2023;Mobile;Search;Other;Phrase;1;2,682784759;0;2
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Networks;Phrase;Autotargeting;53;168,5872143;0;2471
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Networks;Phrase;Phrase;1;2,136891419;0;18
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Networks;Retargeting;Retargeting;3;8,208973947;0;213
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Search;Brand;Autotargeting;14;173,0986526;0;164
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Search;Brand;Phrase;355;8454,683997;0;3879
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Search;Competitor;Autotargeting;1;0,249621094;0;3
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Search;Competitor;Phrase;0;0;0;11
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Search;Other;Autotargeting;1;4,00882071;0;56
mobile_content;mobile_content;Debit cards;BELL;01.08.2023;Mobile;Search;Other;Phrase;1;5,575636057;0;3
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Networks;Phrase;Autotargeting;11;61,18802622;0;652
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Networks;Phrase;Phrase;1;3,08450331;0;12
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Networks;Retargeting;Retargeting;2;6,165584051;0;104
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Search;Brand;Autotargeting;3;15,83070375;0;37
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Search;Brand;Phrase;74;933,4797852;0;1493
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Search;Competitor;Phrase;0;0;0;11
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Search;Other;Autotargeting;1;0,032973782;0;1
mobile_content;mobile_content;Debit cards;BELL;01.09.2023;Mobile;Search;Other;Phrase;1;0,040530886;0;1
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Networks;Phrase;Autotargeting;30;112,875342;0;954
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Networks;Phrase;Phrase;1;2,631028204;0;13
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Networks;Retargeting;Retargeting;6;17,57429932;0;169
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Search;Brand;Autotargeting;3;15,32156915;0;41
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Search;Brand;Phrase;139;1360,034991;0;2143
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Search;Competitor;Autotargeting;0;0;0;1
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Search;Competitor;Phrase;0;0;0;11
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Search;Other;Autotargeting;1;0,003774232;0;2
mobile_content;mobile_content;Debit cards;BELL;01.10.2023;Mobile;Search;Other;Phrase;1;0,06223411;0;1
mobile_content;mobile_content;Debit cards;TULIP;01.10.2023;Desktop;Networks;Phrase;Autotargeting;0;0;0;1
mobile_content;mobile_content;Debit cards;TULIP;01.10.2023;Mobile;Networks;Phrase;Autotargeting;0;389,0539063;0;4027
mobile_content;mobile_content;Debit cards;TULIP;01.10.2023;Mobile;Networks;Retargeting;Retargeting;0;6,245686289;0;75
mobile_content;mobile_content;Debit cards;TULIP;01.10.2023;Mobile;Search;Brand;Autotargeting;0;0;0;1
mobile_content;mobile_content;Debit cards;TULIP;01.10.2023;Mobile;Search;Competitor;Autotargeting;0;0,163435533;0;14
mobile_content;mobile_content;Debit cards;TULIP;01.10.2023;Mobile;Search;Other;Autotargeting;0;5,518476846;0;275
mobile_content;mobile_content;Debit cards;TULIP;01.10.2023;Mobile;Search;Other;Phrase;0;0;0;1
mobile_content;mobile_content;Debit cards;BUTTERCUP ;01.10.2023;Mobile;Networks;Phrase;Autotargeting;13348;54271,96169;0;353443
